OBJECTID *,GIS_ACRES,REGION,THP_YEAR,THP_NUM,COUNTY,TIMBEROWNR,LANDOWNER,SILVI_1,SILVI_2,SILVI_CAT,YARD,UNIT,PLAN_STAT,APPROVED,COMPLETED,COMMENTS,SPATL_MOD,MODIFIED,HD_NUM,GLOBALID *,Shape__Area *,Shape__Length *,Shape *
69665,21.257334,4 - Sierra,2002,69,Calaveras,Sierra Pacific Industries,Sierra Pacific Industries,Sanitation Salvage,<Null>,Intermediate Treatments,Tractor or Skidder,<Null>,Completed,11/19/2002 8:00,11/24/2008 8:00,<Null>,NAIP_2009,3/19/2015 7:00,4-02-069-CAL,{7051e270-8c4c-481b-ada2-e27da5c6679d},86025.37904,1152.641379,Polygon
69369,22.669457,4 - Sierra,2002,69,Calaveras,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Shelterwood Removal Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/19/2002 8:00,11/24/2008 8:00,<Null>,NAIP_2009,3/19/2015 7:00,4-02-069-CAL,{93ba1cf8-891b-4eb3-a1d3-f718ff93b097},91740.03817,1978.881009,Polygon
71213,1.156758,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Non Standard Practice,<Null>,Special Prescriptions & Other Management,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,PALCO Special Prescription,NAIP_2009,1/15/2010 8:00,1-02-157-HUM,{cfa52655-b751-4cb6-a23e-69f83ce3ed35},4681.231895,929.141969,Polygon
71220,3.630603,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Non Standard Practice,<Null>,Special Prescriptions & Other Management,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,PALCO Special Prescription,<Null>,<Null>,1-02-157-HUM,{35b96803-6202-4046-94e7-738404b4fe9e},14692.53029,1051.845724,Polygon
71241,2.279244,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Non Standard Practice,<Null>,Special Prescriptions & Other Management,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,PALCO Special Prescription,<Null>,<Null>,1-02-157-HUM,{c20879fc-b375-418f-83f4-19dea6fc4e2d},9223.773186,1242.431681,Polygon
71246,0.694016,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Non Standard Practice,<Null>,Special Prescriptions & Other Management,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,PALCO Special Prescription,<Null>,<Null>,1-02-157-HUM,{3454b0fa-2762-4ad4-8a6a-8cdf641e4c64},2808.582153,326.981449,Polygon
71293,2.188776,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Non Standard Practice,<Null>,Special Prescriptions & Other Management,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,PALCO Special Prescription,<Null>,<Null>,1-02-157-HUM,{2a1a9a8f-0f44-4dc2-9f2e-6d9c286286d2},8857.662209,654.863522,Polygon
71310,3.295791,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Non Standard Practice,<Null>,Special Prescriptions & Other Management,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,PALCO Special Prescription,<Null>,<Null>,1-02-157-HUM,{53fb54f3-a4f4-4c84-a246-3a5e7711d783},13337.59234,828.865514,Polygon
71081,0.472913,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Non Standard Practice,<Null>,Special Prescriptions & Other Management,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,PALCO Special Prescription,<Null>,<Null>,1-02-157-HUM,{077a5446-5998-4073-bf88-836ac2c30d25},1913.809578,279.740469,Polygon
71119,4.798028,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Non Standard Practice,<Null>,Special Prescriptions & Other Management,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,PALCO Special Prescription,<Null>,<Null>,1-02-157-HUM,{1fa96ae8-daf2-497b-974e-32006b6a4b12},19416.93104,2063.63407,Polygon
71128,0.97401,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Non Standard Practice,<Null>,Special Prescriptions & Other Management,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,PALCO Special Prescription,NAIP_2009,1/15/2010 8:00,1-02-157-HUM,{cc0e29e6-4d3a-4f71-be88-c7cf2176a18d},3941.677933,607.36866,Polygon
71381,0.678535,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Non Standard Practice,<Null>,Special Prescriptions & Other Management,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,PALCO Special Prescription,<Null>,<Null>,1-02-157-HUM,{42df352a-8c20-416c-b8a5-c88969bb193c},2745.933029,394.914256,Polygon
71396,5.610372,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Non Standard Practice,<Null>,Special Prescriptions & Other Management,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,PALCO Special Prescription,<Null>,<Null>,1-02-157-HUM,{e8a6bfbd-0c38-43c8-b922-7fc5147779cc},22704.36871,2692.063595,Polygon
70803,3.342622,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Non Standard Practice,<Null>,Special Prescriptions & Other Management,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,PALCO Special Prescription,<Null>,<Null>,1-02-157-HUM,{a35e88d3-d397-47fa-8f26-b4a84649defc},13527.10936,990.141247,Polygon
70839,0.625636,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Non Standard Practice,<Null>,Special Prescriptions & Other Management,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,PALCO Special Prescription,NAIP_2009,1/15/2010 8:00,1-02-157-HUM,{c70f4ec5-ea00-4cb5-8356-cf569db30724},2531.858086,693.224737,Polygon
70845,1.817159,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Non Standard Practice,<Null>,Special Prescriptions & Other Management,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,PALCO Special Prescription,<Null>,<Null>,1-02-157-HUM,{fd4b406a-402a-4ea5-ae6a-3d8aeee3b9dd},7353.780083,831.521771,Polygon
70880,1.03279,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Non Standard Practice,<Null>,Special Prescriptions & Other Management,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,PALCO Special Prescription,<Null>,<Null>,1-02-157-HUM,{d9fb5c2c-c22d-4089-a2eb-6b650023c507},4179.552635,394.279141,Polygon
70885,0.919398,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Non Standard Practice,<Null>,Special Prescriptions & Other Management,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,PALCO Special Prescription,<Null>,<Null>,1-02-157-HUM,{8a47673a-ee60-4cb4-b49c-751feb5d7d07},3720.670113,442.201679,Polygon
59331,2.285916,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,No Harvest Area,<Null>,No Harvest Area,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,<Null>,<Null>,1-02-157-HUM,{12476a60-affb-457b-b974-8a452a668aaa},9250.772217,417.601474,Polygon
59864,0.220185,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Selection,<Null>,Unevenaged Management,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,<Null>,<Null>,1-02-157-HUM,{86a33c7b-1411-4318-9414-dea4eb91a02a},891.058098,142.869056,Polygon
59865,2.273841,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,<Null>,<Null>,1-02-157-HUM,{b19585cf-b104-46b6-b6ee-617880d89566},9201.907463,776.148395,Polygon
59866,1.909961,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,<Null>,<Null>,1-02-157-HUM,{2a63a4ce-3e3c-48f3-b653-809d7ac078e2},7729.338654,880.878226,Polygon
59867,0.343644,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Selection,<Null>,Unevenaged Management,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,<Null>,<Null>,1-02-157-HUM,{a55086ab-24b0-43ea-874e-7620c25dca53},1390.676796,177.835785,Polygon
62138,5.867683,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Commercial Thin,<Null>,Intermediate Treatments,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,NAIP_2009,1/15/2010 8:00,1-02-157-HUM,{cd430f39-be69-4b06-a7e3-edda94890e68},23745.66926,2391.824866,Polygon
62139,1.116758,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,NAIP_2009,1/15/2010 8:00,1-02-157-HUM,{9a6f0412-542b-4ec2-8433-140b1bc61bef},4519.358627,326.389722,Polygon
62140,17.268524,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Commercial Thin,<Null>,Intermediate Treatments,Tractor or Skidder,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,NAIP_2009,1/15/2010 8:00,1-02-157-HUM,{08e2623b-80f2-4558-ab1f-edc61d85974b},69883.23895,1368.339072,Polygon
62141,0.62519,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,NAIP_2009,1/15/2010 8:00,1-02-157-HUM,{681b1486-7c52-49e6-af33-b06f4d832647},2530.052864,236.699223,Polygon
62178,0.878479,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,NAIP_2009,1/15/2010 8:00,1-02-157-HUM,{6846bdc5-7fd8-4dd4-bd40-68c3b5b091af},3555.078484,814.281175,Polygon
62181,3.073317,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Commercial Thin,<Null>,Intermediate Treatments,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,<Null>,<Null>,1-02-157-HUM,{93eb2043-8372-42bb-8e97-864990afc5d3},12437.27348,1395.346544,Polygon
62193,7.248835,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,"NAIP_2009, THP MAP 1-11-082",1/5/2012 8:00,1-02-157-HUM,{70224b58-bfe1-4145-b3ea-5ce330fba745},29334.99537,2153.977031,Polygon
62194,6.24985,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Commercial Thin,<Null>,Intermediate Treatments,Tractor or Skidder,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,NAIP_2010,1/4/2012 8:00,1-02-157-HUM,{dadc5270-54f2-4169-b77c-36ad4b66a704},25292.24414,733.428071,Polygon
62252,39.191847,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,<Null>,<Null>,1-02-157-HUM,{268d72a8-c5ef-4911-b3fe-d0a0fb151aad},158603.7778,3522.927771,Polygon
62253,32.585181,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,NAIP_2010,1/4/2012 8:00,1-02-157-HUM,{ca632ad4-99e2-4d37-95ac-846dc88e2269},131867.5481,2528.000675,Polygon
62289,1.756429,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,No Harvest Area,<Null>,No Harvest Area,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,<Null>,<Null>,1-02-157-HUM,{2ea832d7-d25c-4c42-84cc-efe2858fb19e},7108.01545,445.423838,Polygon
62291,22.987583,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Commercial Thin,<Null>,Intermediate Treatments,Tractor or Skidder,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,NAIP_2009,1/15/2010 8:00,1-02-157-HUM,{99c720d1-a96b-4424-bd9e-2672adce4294},93027.44604,1805.467978,Polygon
62301,12.278972,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Commercial Thin,<Null>,Intermediate Treatments,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,NAIP_2009,1/15/2010 8:00,1-02-157-HUM,{47cf8e08-4545-431b-8c74-02434e1a7e97},49691.2352,1161.054696,Polygon
62356,19.627407,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,NAIP_2009,1/15/2010 8:00,1-02-157-HUM,{3c4b5861-6f9f-4b3f-a788-469ecddecb09},79429.29688,3925.232119,Polygon
62357,2.57073,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Commercial Thin,<Null>,Intermediate Treatments,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,NAIP_2009,1/15/2010 8:00,1-02-157-HUM,{55fce02e-00a8-4593-a48e-3d02cc84c8aa},10403.37466,468.052289,Polygon
61636,9.263897,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,<Null>,<Null>,1-02-157-HUM,{8a7c5186-7393-43c9-a115-28dced62a3d8},37489.6591,940.584166,Polygon
61637,1.017246,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,<Null>,<Null>,1-02-157-HUM,{b9d690df-07b3-40ec-a11b-a03ef778ee89},4116.650337,465.888369,Polygon
61638,0.423099,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,No Harvest Area,<Null>,No Harvest Area,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,<Null>,<Null>,1-02-157-HUM,{4adc1a34-f70b-49fd-a096-944874afd8b0},1712.222557,162.076895,Polygon
61639,0.221723,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,No Harvest Area,<Null>,No Harvest Area,Cable with Tractor option,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,<Null>,<Null>,1-02-157-HUM,{dde9cd34-44bf-457b-b463-3df4f872765f},897.281883,112.807286,Polygon
61185,13.315172,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,NAIP_2009,6/22/2018 7:00,4-03-063-TUO,{0eceb29b-225e-496b-89e7-a5a3fa2099e7},53884.59059,961.246305,Polygon
61019,26.274053,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Clearcut,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,NAIP_2009,6/22/2018 7:00,4-03-063-TUO,{33a17ea8-0d88-44ba-b096-14fb8aa421fa},106327.3184,1311.822321,Polygon
61045,21.697617,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-03-063-TUO,{f58df1e6-25c4-44e4-a39f-8eec3fde6b1f},87807.14194,1292.233521,Polygon
62533,22.781189,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,NAIP_2009,6/22/2018 7:00,4-03-063-TUO,{c1a9441b-54fc-46d7-8d43-524f806fa185},92192.20179,1626.800096,Polygon
60789,5.886795,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,NAIP_2009,8/22/2018 7:00,4-05-056-TUO,{c9fb1cc0-6968-489a-bf26-7faf35efeb86},23823.01591,1610.253709,Polygon
60793,3.654652,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Clearcut,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{be407b75-8866-4d41-ae41-895e0015610f},14789.85089,654.934334,Polygon
62632,12.860777,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-03-063-TUO,{385d6bea-039f-457c-8fe1-46007490ca35},52045.71975,1047.279967,Polygon
63316,17.917561,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{ace94b81-1057-4787-a310-2ac2a77379ea},72509.79487,1113.620962,Polygon
62571,6.898783,2 - Cascade,2003,173,Trinity,Sierra Pacific Industries,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Cable System,<Null>,Completed,10/13/2004 7:00,11/18/2008 8:00,<Null>,NAIP_2009,12/3/2009 8:00,2-03-173-TRI,{78f5a141-d5ed-41e2-a796-f9316e7b8014},27918.383,886.801608,Polygon
62684,8.944547,2 - Cascade,2003,173,Trinity,Sierra Pacific Industries,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,10/13/2004 7:00,11/18/2008 8:00,<Null>,NAIP_2009,12/3/2009 8:00,2-03-173-TRI,{5c368a85-fb1b-4830-9add-d75bd1fa36bd},36197.29894,1201.514868,Polygon
62748,4.534355,2 - Cascade,2003,173,Trinity,Sierra Pacific Industries,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,10/13/2004 7:00,11/18/2008 8:00,<Null>,NAIP_2009,12/2/2009 8:00,2-03-173-TRI,{a9e2b2f7-68f5-48ac-896e-bb8a8bbc5fd3},18349.88328,629.84209,Polygon
62877,6.480801,2 - Cascade,2003,173,Trinity,Sierra Pacific Industries,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,10/13/2004 7:00,11/18/2008 8:00,<Null>,NAIP_2009,12/1/2009 8:00,2-03-173-TRI,{9054f3c8-5332-4252-a61f-2187a9aba6ac},26226.87293,856.510393,Polygon
62811,6.408395,2 - Cascade,2003,173,Trinity,Sierra Pacific Industries,Sierra Pacific Holding Co,Alternative Prescription,Commercial Thin,Intermediate Treatments,Tractor or Skidder,<Null>,Unlogged,10/13/2004 7:00,11/18/2008 8:00,Am 6 NSO Habitat; Unlogged per RM-71,<Null>,<Null>,2-03-173-TRI,{e8de7e35-ccd5-484a-8179-66c4af4238d0},25933.85423,908.408172,Polygon
63230,15.548587,2 - Cascade,2003,173,Trinity,Sierra Pacific Industries,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,10/13/2004 7:00,11/18/2008 8:00,<Null>,NAIP_2009,12/1/2009 8:00,2-03-173-TRI,{26424e7f-c942-40db-b7f1-0cd43dbb9139},62922.90089,1027.451363,Polygon
66172,14.216037,4 - Sierra,2005,10,El Dorado,"Jeff Boatman, Rebekah Boatman","Jeff Boatman, Rebekah Boatman",Shelterwood Removal Step,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,4/12/2005 7:00,11/18/2008 8:00,<Null>,<Null>,<Null>,4-05-010-ELD,{cc374446-d11b-4eae-9e12-71e3aba9cae3},57530.26147,1113.888343,Polygon
66735,2.631329,4 - Sierra,2005,10,El Dorado,"Jeff Boatman, Rebekah Boatman","Jeff Boatman, Rebekah Boatman",No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,4/12/2005 7:00,11/18/2008 8:00,<Null>,<Null>,<Null>,4-05-010-ELD,{a1c4e59a-5bc7-4053-8756-eb5a754e89b5},10648.60912,437.858024,Polygon
66759,9.730185,4 - Sierra,2005,10,El Dorado,"Jeff Boatman, Rebekah Boatman","Jeff Boatman, Rebekah Boatman",Seed Tree Seed Step,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,4/12/2005 7:00,11/18/2008 8:00,<Null>,<Null>,<Null>,4-05-010-ELD,{a8412c7c-2f58-495d-8e87-1ada8783d223},39376.66025,1639.548314,Polygon
60857,18.487619,2 - Cascade,2003,173,Trinity,Sierra Pacific Industries,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,10/13/2004 7:00,11/18/2008 8:00,<Null>,NAIP_2009,12/1/2009 8:00,2-03-173-TRI,{b34ca67b-a4c1-499e-91b2-e2192df0dd61},74816.74142,1274.65967,Polygon
60861,1.913196,2 - Cascade,2003,173,Trinity,Sierra Pacific Industries,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,10/13/2004 7:00,11/18/2008 8:00,WLPZ,<Null>,<Null>,2-03-173-TRI,{506c2f4f-4ed4-4f8d-8c19-1721a49e9d9b},7742.427467,343.825816,Polygon
60050,2.81318,1 - Coast,2004,65,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Clearcut,<Null>,Evenaged Management,Tractor with Cable option,<Null>,Completed,6/10/2004 7:00,11/18/2008 8:00,<Null>,<Null>,<Null>,1-04-065-HUM,{263a5ae3-bdb2-468f-9f7a-c4fe51e32d6f},11384.53484,627.647772,Polygon
59472,348.033036,2 - Cascade,2003,173,Trinity,Sierra Pacific Industries,Sierra Pacific Holding Co,Alternative Prescription,Commercial Thin,Intermediate Treatments,Tractor or Skidder,<Null>,Completed,10/13/2004 7:00,11/18/2008 8:00,<Null>,<Null>,<Null>,2-03-173-TRI,{1ba3e16b-5db7-49c7-a5a5-9d64c626d818},1408439.728,16515.19782,Polygon
59151,5.699516,1 - Coast,2004,65,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Clearcut,<Null>,Evenaged Management,Tractor with Cable option,<Null>,Completed,6/10/2004 7:00,11/18/2008 8:00,<Null>,<Null>,<Null>,1-04-065-HUM,{9887b72e-9b90-480a-a6f6-28e0f07b60a0},23065.12372,1116.898298,Polygon
59085,2.875502,1 - Coast,2004,65,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Clearcut,<Null>,Evenaged Management,Tractor with Cable option,<Null>,Completed,6/10/2004 7:00,11/18/2008 8:00,<Null>,NAIP_2010,8/2/2011 7:00,1-04-065-HUM,{3ce40264-adbe-4b24-9d35-699807b5b3b9},11636.74284,525.074286,Polygon
58557,8.909051,1 - Coast,2004,65,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Selection,<Null>,Unevenaged Management,Tractor with Cable option,<Null>,Completed,6/10/2004 7:00,11/18/2008 8:00,<Null>,<Null>,<Null>,1-04-065-HUM,{9027a8b6-2879-4c1a-9a26-c8adf283e0c8},36053.64891,994.112609,Polygon
61112,12.024693,2 - Cascade,2003,173,Trinity,Sierra Pacific Industries,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,10/13/2004 7:00,11/18/2008 8:00,<Null>,NAIP_2009,12/4/2009 8:00,2-03-173-TRI,{1ad22a4b-543b-4f90-9a97-d5a37d28c7d0},48662.20483,1002.733754,Polygon
61140,31.742624,2 - Cascade,2003,173,Trinity,Sierra Pacific Industries,Sierra Pacific Holding Co,Alternative Prescription,Commercial Thin,Intermediate Treatments,Cable System,<Null>,Unlogged,10/13/2004 7:00,11/18/2008 8:00,Am 6 NSO Habitat; Unlogged per RM-71,<Null>,<Null>,2-03-173-TRI,{29ec30fc-b446-4948-abd9-8724f89f9ef6},128457.8425,3193.555068,Polygon
